Experiment,Timepoint,Incubation time (hr),Metabolite,Isotopologue,C.lab,N.lab,iso.mz,ionization,nM.in.Sample.ave,nM.in.sample.sd,MID.mean,MID.sd
Fate2,0,0.3,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,3.8493181220804956e-5,3.1812588442875814e-6,0.0020165562925026463,4.2891328308507156e-4
Fate2,12,13,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,2.1932802412190843e-4,1.0939167453796174e-4,0.00734948837260427,0.0024736283918041302
Fate2,24,25,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,4.858536058971671e-4,1.9955932721991027e-4,0.019056930236867428,0.010493397182267876
Fate2,48,51,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,0.001112735853105271,8.785503764088301e-4,0.026554638127599867,0.020417613806996627
Fate2,5,6,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,2.2829344159147776e-4,1.4410669253549647e-4,0.011446210820762512,0.006620114505060144
Fate2,96,100,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,3.764153578367452e-4,1.7412357561863488e-4,0.012051848530602824,0.006624546643860159
Fate2,0,0.3,L-Phenylalanine,L-Phenylalanine_13C-4 15N-0,4,0,170.10022,pos,0,0,0,0
Fate2,12,13,L-Phenylalanine,L-Phenylalanine_13C-4 15N-0,4,0,170.10022,pos,5.135292379651368e-6,8.894587313277454e-6,1.702139780484019e-4,2.948192581382456e-4
Fate2,24,25,L-Phenylalanine,L-Phenylalanine_13C-4 15N-0,4,0,170.10022,pos,4.5744984607170706e-5,4.416262527769932e-5,0.0018254231866610424,0.00195685385121798
Fate2,48,51,L-Phenylalanine,L-Phenylalanine_13C-4 15N-0,4,0,170.10022,pos,3.368011838912913e-4,3.5150963774663286e-4,0.007975060278673545,0.008404853975267934
Fate2,5,6,L-Phenylalanine,L-Phenylalanine_13C-4 15N-0,4,0,170.10022,pos,0,0,0,0
Fate2,96,100,L-Phenylalanine,L-Phenylalanine_13C-4 15N-0,4,0,170.10022,pos,1.0619318581306492e-4,2.4700993371007048e-5,0.003360170250924895,0.001058198584415731
Fate2,0,0.3,L-Phenylalanine,L-Phenylalanine_13C-5 15N-0,5,0,171.103574,pos,0,0,0,0
Fate2,12,13,L-Phenylalanine,L-Phenylalanine_13C-5 15N-0,5,0,171.103574,pos,3.532972239756488e-5,6.11928742098865e-5,0.0015440533977977057,0.002674378934584985
Fate2,24,25,L-Phenylalanine,L-Phenylalanine_13C-5 15N-0,5,0,171.103574,pos,0,0,0,0
Fate2,48,51,L-Phenylalanine,L-Phenylalanine_13C-5 15N-0,5,0,171.103574,pos,1.0735212844744131e-4,1.4092411976722845e-4,0.0026985098681727515,0.0033179502457696677
Fate2,5,6,L-Phenylalanine,L-Phenylalanine_13C-5 15N-0,5,0,171.103574,pos,1.7457287633362673e-5,3.0236909143327997e-5,7.049564367040416e-4,0.0012210203654941135
Fate2,96,100,L-Phenylalanine,L-Phenylalanine_13C-5 15N-0,5,0,171.103574,pos,4.874411974733629e-5,4.4493242314505255e-5,0.0015760728929771007,0.001406537143758143
Fate1,0,0.5,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.16930424763978424,0.029252608043165942,0.9614513393779219,0.0020871721388654937
Fate1,12,12.5,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.22772403614658804,0.03812501202493955,0.9572653357388606,0.002629838504860315
Fate1,36,36,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.4000026988074579,0.011184235393874975,0.9548225685849467,9.288555911100168e-4
Fate1,4,4.5,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.20017774824776532,0.02513490098811526,0.9597661707907483,0.0019601811885196496
Fate1,50,50,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.2739713254263462,0.010552655300533422,0.956919151893653,0.004263073712383985
Fate1,8,9,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.2976266752839557,0.11318722679630848,0.956648690987709,0.001838814160030881
Fate1,96,98,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.49827222604039706,0.10205101160721713,0.9535790763891226,0.0013171576847449535
Fate2,0,0.3,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.19448840808976195,0.0295554507681527,0.9616807993796345,0.0012263171204710997
Fate2,12,13,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.4486669404650477,0.1228099438567361,0.9537972113018561,3.2467129786149443e-4
Fate2,24,25,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.2566532471865798,0.02700511257845856,0.9556920133984004,0.0022824609462825758
Fate2,48,51,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.2074871713695111,0.016756798771958306,0.9553138504077152,0.001727333643960653
Fate2,5,6,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.29345297863708264,0.05462258816749902,0.9544622899759871,0.0027721028841043794
Fate2,96,100,L-Proline,L-Proline_13C-0 15N-0,0,0,116.071154,pos,0.11433029873887421,0.02055822154783075,0.9575320838281592,0.004580808835510022
Fate1,0,0.5,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,2.7587026975493253e-4,7.442852135104796e-5,0.0015501242126374228,1.4381194189167176e-4
Fate1,12,12.5,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,3.8027970645777555e-4,8.37617689610103e-5,0.001589918815239089,1.1931272824713585e-4
Fate1,36,36,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,9.326792950637406e-4,6.533047042731668e-6,0.0022272584434913064,4.993054562519098e-5
Fate1,4,4.5,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,2.675247665106453e-4,3.580639931480892e-5,0.001282457166530179,4.9796183514127535e-5
Fate1,50,50,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,6.832441258373812e-4,1.4875456924340948e-4,0.0023753897959357547,4.3799922035693664e-4
Fate1,8,9,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,4.5247338108773e-4,2.3369710175066738e-4,0.0013996094281137031,2.1288572137799248e-4
Fate1,96,98,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,0.0011666317787751336,2.890372021459271e-4,0.0022193207082287576,9.567544315422955e-5
Fate2,0,0.3,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,1.8722478877125772e-4,1.0696479839351955e-4,9.541861040318617e-4,5.807085557404003e-4
Fate2,12,13,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,9.066486483505984e-4,3.4537219882469053e-4,0.0018959849708124917,2.1140416199134075e-4
Fate2,24,25,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,5.479756486102838e-4,1.3075350359561047e-4,0.0020250465299438054,3.004681784372919e-4
Fate2,48,51,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,6.845328190055868e-4,9.982509621132612e-5,0.003190420081108453,7.17059977839048e-4
Fate2,5,6,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,5.576338636801753e-4,1.5770636977744624e-4,0.0017962359356657976,2.0549565980554842e-4
Fate2,96,100,L-Proline,L-Proline_13C-0 15N-1,0,1,117.06819,pos,7.906267676575801e-4,2.9662667085480956e-4,0.006697006591321284,0.002364807972784542
Fate1,0,0.5,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.006401933374330196,0.0011597753833412026,0.03635639751763134,0.0019150881279468858
Fate1,12,12.5,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.009747851856918913,0.0019896151507556217,0.0408222151736659,0.0023969509142265184
Fate1,36,36,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.017717688715690242,7.272128897268149e-4,0.04228237836549604,5.556615885657115e-4
Fate1,4,4.5,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.008004275852337059,0.001374174634077475,0.03821877423210035,0.0019900364349703234
Fate1,50,50,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.011542906154169445,0.0015770381273548892,0.040217580461757656,0.004098395698936435
Fate1,8,9,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.0129205458277073,0.005469328283869863,0.04112859416783393,0.0018872526500465672
Fate1,96,98,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.022865759835510077,0.005304660421086814,0.04359483418165702,0.0011566768913035782
Fate2,0,0.3,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.007565740043994796,0.0012522353748590537,0.03736501451633365,8.321518413031134e-4
Fate2,12,13,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.020792123177886056,0.005505967238331757,0.0442696645949486,4.0927262260756356e-4
Fate2,24,25,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.011321578466104683,8.531694076832761e-4,0.04226707121683745,0.002242692718918032
Fate2,48,51,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.00900509136071677,0.0013059513909443887,0.04131710896069001,0.0027010915438694283
Fate2,5,6,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.013506768811301835,0.0031161869355870527,0.04373191449617296,0.0025563330622102986
Fate2,96,100,L-Proline,L-Proline_13C-1 15N-0,1,0,117.074508,pos,0.004258509875486842,8.040363949254545e-4,0.03564693527677431,0.002161032439431621
Fate1,0,0.5,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,1.3074024370735284e-4,1.8568728630068184e-4,6.421388918092595e-4,8.65028389033429e-4
Fate1,12,12.5,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,7.90757304500243e-5,3.7687999752635794e-5,3.225302722343554e-4,1.1769684400322178e-4
Fate1,36,36,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,2.831701092967427e-4,1.868483799470037e-4,6.677946060658555e-4,4.2957445525661464e-4
Fate1,4,4.5,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,1.5106983553807266e-4,1.6831835781466894e-5,7.325978106211286e-4,1.2410314002917958e-4
Fate1,50,50,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,1.365105234505042e-4,1.0949368327440266e-4,4.8787784865358166e-4,4.0969424390113773e-4
Fate1,8,9,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,0.00025826977176954036,1.7308656708607444e-4,8.231054163433539e-4,5.308623666095551e-4
Fate1,96,98,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,3.1159750447723174e-4,2.3565705154520158e-4,6.067687209915403e-4,4.640507038594014e-4
Fate2,0,0.3,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,0,0,0,0
Fate2,12,13,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,1.559330505008877e-5,2.7008396604674107e-5,3.713913238276037e-5,6.432686423596753e-5
Fate2,24,25,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,4.003083566035725e-6,6.9335441233178794e-6,1.5868854818298975e-5,2.7485662803228008e-5
Fate2,48,51,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,3.61563772586137e-5,5.7487927450353076e-5,1.7862055048637086e-4,2.8758736097273023e-4
Fate2,5,6,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,3.5755562471421236e-6,6.19304508537046e-6,9.559592174151552e-6,1.655769934526831e-5
Fate2,96,100,L-Proline,L-Proline_13C-5 15N-0,5,0,121.087924,pos,1.4245268394436663e-5,1.5858629837107615e-5,1.2397430374519791e-4,1.2680873065831666e-4
Fate1,0,0.5,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.005756804203405535,0.0032899882356532905,0.8644650159041991,0.08490124863855598
Fate1,12,12.5,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.008091962236114416,4.890811899317617e-4,0.914733519310896,0.01401555475152166
Fate1,36,36,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.01872595522361825,0.004184252286658085,0.9093215329619784,0.010560845563541555
Fate1,4,4.5,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.007888409937644572,0.0015980246463109565,0.8981388049556178,0.00975167484717583
Fate1,50,50,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.013118176638391037,0.004484523733180753,0.9122810245420101,0.005074548837623223
Fate1,8,9,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.011208260346468437,0.00455985543037179,0.9198020960542712,0.0066199785752057705
Fate1,96,98,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.03139139327938619,0.009611027040533305,0.9103425359924587,0.0015163969308223688
Fate2,0,0.3,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.004447505461615342,7.623666592219956e-4,0.8973772284202471,0.006879065237037942
Fate2,12,13,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.008220199354873791,0.0012694394719627283,0.9092769530590726,0.00704954149815472
Fate2,24,25,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.008295792832699204,7.520860569332097e-4,0.9062725308370281,0.009369226046328137
Fate2,48,51,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.009876919617064068,0.0011854230141687169,0.9037891148876476,0.004744147405557188
Fate2,5,6,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.004723332690546754,7.856681349249062e-4,0.8982889083389625,0.0016850647437860677
Fate2,96,100,L-Tryptophan,L-Tryptophan_13C-0 15N-0,0,0,205.097703,pos,0.010039585746533486,3.888677419895846e-4,0.8976893967909252,0.008808486714235444
Fate1,0,0.5,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,6.267572384157016e-6,1.0855753809475554e-5,6.748267936065069e-4,0.0011688342928352663
Fate1,12,12.5,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,5.124244069783313e-6,8.875451079248217e-6,5.495812404647888e-4,9.519026313717427e-4
Fate1,36,36,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,5.9055680588853825e-5,5.6133050172091545e-005,0.0026698155113168585,0.0027106371320808086
Fate1,4,4.5,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,1.1188695705725732e-5,1.9379389432744684e-5,0.0010559675680893164,0.0018289894790756438
Fate1,50,50,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,3.631151206212593e-5,6.289338379125225e-5,0.0018199618590330933,0.0031522664076828245
Fate1,8,9,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,1.158607411215664e-5,1.0328663669603635e-5,0.0013564851913356378,0.001537701479739198
Fate1,96,98,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,1.0044803390202256e-4,3.217790513996372e-5,0.0031040076900759753,0.0015231084115410172
Fate2,0,0.3,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,9.917372124343457e-6,1.7177392396930157e-5,0.002303839195355016,0.003990366538823488
Fate2,12,13,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,1.4990551240372392e-5,2.596439638178964e-5,0.00143928630676168,0.0024929170099493945
Fate2,24,25,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,0,0,0,0
Fate2,48,51,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,3.866270307749533e-5,3.628883523741717e-5,0.003336904722027762,0.00300217157609303
Fate2,5,6,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,0,0,0,0
Fate2,96,100,L-Tryptophan,L-Tryptophan_13C-0 15N-1,0,1,206.094739,pos,5.3586939660434896e-5,5.3435726734436124e-5,0.0048184354514683395,0.004723019399690889
Fate1,0,0.5,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,5.889147212938823e-4,2.239178275012455e-4,0.09927334276558716,0.023849926725727312
Fate1,12,12.5,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,7.000779891647744e-4,5.374370918968126e-5,0.07939199516466151,0.00861087226370167
Fate1,36,36,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,0.0017033039082364285,4.206512651037752e-4,0.08235596427160173,0.0029998447091739463
Fate1,4,4.5,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,0.00086656612645000285,6.555041938052042e-5,0.10028335685001599,0.011913545951599514
Fate1,50,50,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,0.001185109639426176,4.008496928083544e-4,0.08240200458341539,0.003436052467965737
Fate1,8,9,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,9.125246146382045e-4,3.3577518841560887e-4,0.07600713349186619,0.004371041161303461
Fate1,96,98,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,0.0028958359860187005,8.715007909819124e-4,0.08402993116481512,0.0017654714806298187
Fate2,0,0.3,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,4.977041645846353e-4,9.741600913651639e-5,0.10031893238439779,0.009706997760976638
Fate2,12,13,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,8.113187895311877e-4,1.6707421862403112e-4,0.08928376063416568,0.004556641040027566
Fate2,24,25,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,8.302072634104909e-4,1.4335918321632134e-4,0.090360088302717,0.009876965184168338
Fate2,48,51,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,9.977920062001283e-4,8.278989489826999e-5,0.09162953400006169,0.005695854379790703
Fate2,5,6,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,5.324846271319593e-4,1.0289137948719392e-4,0.10098835786912518,0.002630143587624392
Fate2,96,100,L-Tryptophan,L-Tryptophan_13C-1 15N-0,1,0,206.101057,pos,0.0010295703213377275,3.1839361971536794e-5,0.09214373817738082,0.004383161469372892
Fate1,0,0.5,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,0,0,0,0
Fate1,12,12.5,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,1.585392567421403e-5,1.4429679011605015e-5,0.0018476611498696872,0.0016927746815128919
Fate1,36,36,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,6.178008420048947e-5,3.379163202784661e-5,0.002844697344067777,0.00102501132802046
Fate1,4,4.5,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,5.529574782049708e-6,9.577504466761695e-6,5.218706262769261e-4,9.039064396894255e-4
Fate1,50,50,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,2.6638582213779407e-5,7.094440273289646e-6,0.0020063394303006577,8.035474899004491e-4
Fate1,8,9,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,1.010147477730864e-5,9.32895082094195e-6,6.690391129675475e-4,6.043177542281048e-4
Fate1,96,98,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,8.824592846920181e-5,3.605307211180097e-5,0.0025235251526502063,6.678503384901046e-4
Fate2,0,0.3,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,0,0,0,0
Fate2,12,13,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,0,0,0,0
Fate2,24,25,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,2.888798900638143e-5,2.9176352971157748e-5,0.0033673808602549204,0.003571312865235092
Fate2,48,51,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,1.3216381831823164e-5,1.3170517479903696e-5,0.0012444463902629905,0.001336783358909518
Fate2,5,6,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,3.427761186099203e-6,5.937056530536377e-6,7.227337919123252e-4,0.0012518116479390599
Fate2,96,100,L-Tryptophan,L-Tryptophan_13C-2 15N-0,2,0,207.104411,pos,6.034891303550436e-5,2.7693805735877904e-5,0.005348429580225688,0.002356148731412613
Fate1,0,0.5,L-Tryptophan,L-Tryptophan_13C-3 15N-1,3,1,209.104801,pos,9.75458554887547e-5,1.6895437777429456e-4,0.03558681453660726,0.06163817085693446
Fate1,12,12.5,L-Tryptophan,L-Tryptophan_13C-3 15N-1,3,1,209.104801,pos,3.0307376242930023e-5,5.2493915496860755e-5,0.0034772431341080754,0.006022761778545226
Fate1,36,36,L-Tryptophan,L-Tryptophan_13C-3 15N-1,3,1,209.104801,pos,5.788442700615435e-5,1.0025876854167137e-4,0.0028079899110352757,0.004863581193053909
Fate1,4,4.5,L-Tryptophan,L-Tryptophan_13C-3 15N-1,3,1,209.104801,pos,0,0,0,0
Fate1,50,50,L-Tryptophan,L-Tryptophan_13C-3 15N-1,3,1,209.104801,pos,2.974153900888502e-5,5.151385665868056e-5,0.001490669585240802,0.0025819154589346947
Fate1,8,9,L-Tryptophan,L-Tryptophan_13C-3 15N-1,3,1,209.104801,pos,3.1006542817951166e-5,5.3704907527751285e-5,0.0021652461495593905,0.0037503163419297446
Fate1,96,98,L-Tryptophan,L-Tryptophan_13C-3 15N-1,3,1,209.104801,pos,0,0,0,0
Fate1,0,0.5,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.03651439242433982,0.005607387071395304,0.9270086890954451,4.028003905070561e-4
Fate1,12,12.5,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.03446924292752951,0.0031794050886472356,0.9310848926674369,0.009274926457374235
Fate1,36,36,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.0743095709354336,0.015417665430095796,0.9305412028891459,0.0046302630957902454
Fate1,4,4.5,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.029569268925341816,0.006869207972588488,0.9221326264134557,0.009669876400620628
Fate1,50,50,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.04572720564324687,0.01165988305064628,0.9293630326474647,0.003459259259462057
Fate1,8,9,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.05393994864218598,0.019931713225041954,0.9219472701844037,0.007628521168411629
Fate1,96,98,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.07726752179458785,0.02196934333489283,0.9311597780120996,0.007031310216905947
Fate2,0,0.3,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.022911445534389056,0.0026492599795448963,0.9195941417304624,0.02065044229001249
Fate2,12,13,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.04303970577188796,0.024034346286645906,0.9135405255113415,0.010124605628784766
Fate2,24,25,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.028381703821016083,0.002536194734064591,0.9157246231704148,0.007425963913758562
Fate2,48,51,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.03261755434512382,0.005726828020177363,0.9214249564464534,0.010379741797422464
Fate2,5,6,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.02364423834709426,0.004561033354358145,0.9228812921309082,0.006891290864795994
Fate2,96,100,L-Tyrosine,L-Tyrosine_13C-0 15N-0,0,0,182.081719,pos,0.03373102861645551,0.005920899569986623,0.9129909629311246,0.0034558026693362566
Fate1,0,0.5,L-Tyrosine,L-Tyrosine_13C-1 15N-0,1,0,183.085073,pos,0.0028764078471029087,4.586334171656761e-4,0.07299131090455487,4.0280039050703646e-4
Fate1,12,12.5,L-Tyrosine,L-Tyrosine_13C-1 15N-0,1,0,183.085073,pos,0.0025722102609505018,5.692735744997785e-4,0.06891510733256316,0.009274926457374186
Fate1,36,36,L-Tyrosine,L-Tyrosine_13C-1 15N-0,1,0,183.085073,pos,0.005493031775742679,7.916011540623393e-4,0.06945879711085409,0.004630263095790217
Fate1,4,4.5,L-Tyrosine,L-Tyrosine_13C-1 15N-0,1,0,183.085073,pos,0.0024944216090694842,6.456826727266118e-4,0.07786737358654426,0.009669876400620631
Fate1,50,50,L-Tyrosine,L-Tyrosine_13C-1 15N-0,1,0,183.085073,pos,0.0034765016836915733,9.119602890730697e-4,0.07063696735253537,0.0034592592594620357
