MassFeature,Protein Name,Experiment,Timepoint,type,replicate,Concentration_uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,5,Smp,B,16.10646867212221,1300,2,6,5.75,3.981304302832983
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,5,Smp,C,9.776825786374443,1300,2,6,5.75,2.416700976714611
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,96,Smp,A,8.951168759869235,1000,2,100,49,2.212609568522877
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,96,Smp,B,8.759777534829352,1000,2,100,49,2.165300209576018
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,96,Smp,C,10.687671446273525,1000,2,100,49,2.6418498792328653
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,0,Smp,A,0.42583077323190366,900,2,0.5,0,0.10525968939928351
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,0,Smp,B,0.45799354613218146,900,2,0.5,0,0.11320989802326017
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,0,Smp,C,0.6244099750588952,900,1.95,0.5,0,0.15830340550587155
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,12,Smp,A,0.8897051112844312,1930,2,12.5,3.5,0.21992324077469427
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,12,Smp,B,0.6515653424576586,1930,2,12.5,3.5,0.1610582651176338
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,12,Smp,C,0.7012548611689333,1930,2,12.5,3.5,0.17334085161614474
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,36,Smp,A,2.006261489156662,1900,2,36,23.5,0.4959210899663381
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,36,Smp,B,1.4519779268663207,1900,2,36,23.5,0.3589095838156629
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,36,Smp,C,2.283893588881862,1900,2,36,23.5,0.5645480432570779
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,4,Smp,A,0.5564417446017369,1200,2,4.5,4.25,0.13754498004228802
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,4,Smp,B,0.7042777030558921,1200,2,4.5,4.25,0.17408805782604245
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,4,Smp,C,0.5777469925179679,1200,2,4.5,4.25,0.1428113532572081
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,50,Smp,A,0.9945998393782988,900,2,50,14,0.24585181896312375
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,50,Smp,B,0.6566470312674665,900,2,50,14,0.16231439083556748
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,50,Smp,C,0.8522920133454264,900,2,50,14,0.21067522180547812
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,8,Smp,A,0.5262538605639175,1600,2,9,4.5,0.13008293761325956
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,8,Smp,B,0.915611640757057,1600,2,9,4.5,0.22632698943993443
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,8,Smp,C,0.9021686886895965,1600,2,9,4.5,0.22300407092821908
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,96,Smp,A,1.3478346176172966,800,1.9,98,48,0.35070183825974827
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,96,Smp,B,1.4480100643576281,800,1.8,98,48,0.39769864567594176
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,96,Smp,C,2.0217752378116813,800,2,98,48,0.4997558817838768
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,0,Smp,A,0.968272437216233,700,2,0.3,0,0.23934403618068992
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,0,Smp,B,1.1396513488773918,700,2,0.3,0,0.2817066180911729
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,0,Smp,C,0.7596882804499636,700,2,0.3,0,0.18778481375015835
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,12,Smp,A,0.559715108545849,1900,2,13,7,0.13835411196441993
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,12,Smp,B,0.46547545167065707,1900,2,13,7,0.11505932531363083
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,12,Smp,C,1.1567254831382099,1900,2,13,7,0.2859271164253237
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,24,Smp,A,1.6849539323519276,700,2,25,12,0.4164981460249651
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,24,Smp,B,0.7208397837141047,700,2,25,12,0.17818198333701055
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,24,Smp,C,0.9287666225912763,700,2,25,12,0.2295787255495956
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,48,Smp,A,0.5402411352211337,900,2,51,26,0.13354040541152798
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,48,Smp,B,0.4428566133950359,900,2,51,26,0.1094682500764076
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,48,Smp,C,0.7068303961782736,900,2,51,26,0.17471904952998688
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,5,Smp,A,0.6691184333720565,1300,2,6,5.75,0.16539715515046072
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,5,Smp,B,0.6165678385862153,1300,2,6,5.75,0.15240734879399795
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,5,Smp,C,0.5551170018638596,1300,2,6,5.75,0.13721752130072126
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,96,Smp,A,0.9877046220787783,1000,2,100,49,0.24414741318291294
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,96,Smp,B,1.201789418334095,1000,2,100,49,0.2970663203532772
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate2,96,Smp,C,0.5445889841297492,1000,2,100,49,0.13461513569041894
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Glutamine_13C-0 15N-0,L-Glutamine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,0,Smp,A,0.07942882160418999,900,2,0.5,0,0.019633745649601044
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,0,Smp,C,0.10739711581169635,900,1.95,0.5,0,0.027227830838058652
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,12,Smp,C,0.0740755942498677,1930,2,12.5,3.5,0.0183104992239773
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,36,Smp,A,0.0993130717240848,1900,2,36,23.5,0.024548867155904108
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,36,Smp,C,0.09944811887058984,1900,2,36,23.5,0.024582249009891532
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,50,Smp,A,0.0660663480916546,900,2,50,14,0.016330720363615797
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,50,Smp,B,0.10169856224034449,900,2,50,14,0.02513852860498329
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,8,Smp,A,0.07410199127652124,1600,2,9,4.5,0.0183170242170057
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,8,Smp,B,0.38320053912595886,1600,2,9,4.5,0.09472206393141536
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,8,Smp,C,0.10478659976987018,1600,2,9,4.5,0.02590185030844831
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,96,Smp,A,0.1243941736173884,800,1.9,98,48,0.03236692750445984
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,96,Smp,B,0.08812444351605016,800,1.8,98,48,0.024203541605097096
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,96,Smp,C,0.07605909245974317,800,2,98,48,0.018800793534815716
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,0,Smp,A,0.11657819862662769,700,2,0.3,0,0.028816576324520674
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,0,Smp,C,0.10654132191082959,700,2,0.3,0,0.026335594225398263
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,12,Smp,B,0.08850047979976779,1900,2,13,7,0.021876138600105267
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,12,Smp,C,0.4276295193589426,1900,2,13,7,0.10570431545860584
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,24,Smp,A,0.12157704096780636,700,2,25,12,0.03005222350002883
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,24,Smp,B,0.08176317809909701,700,2,25,12,0.020210767450388797
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,24,Smp,C,0.06413593706860249,700,2,25,12,0.015853548497530956
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,48,Smp,A,0.07899476358575054,900,2,51,26,0.01952645229488306
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,48,Smp,B,0.07703265083000092,900,2,51,26,0.01904144418316516
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,48,Smp,C,0.0974766162949747,900,2,51,26,0.02409491985990048
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,96,Smp,A,0.09147825139139094,1000,2,100,49,0.02261220403393329
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,96,Smp,B,0.10057709110808559,1000,2,100,49,0.02486131589403732
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,96,Smp,C,0.12225196809620137,1000,2,100,49,0.030219056487139694
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,0,Smp,B,NA,900,2,0.5,0,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,12,Smp,A,NA,1930,2,12.5,3.5,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,12,Smp,B,NA,1930,2,12.5,3.5,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,36,Smp,B,NA,1900,2,36,23.5,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,4,Smp,A,NA,1200,2,4.5,4.25,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,4,Smp,B,NA,1200,2,4.5,4.25,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,4,Smp,C,NA,1200,2,4.5,4.25,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate1,50,Smp,C,NA,900,2,50,14,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,0,Smp,B,NA,700,2,0.3,0,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,12,Smp,A,NA,1900,2,13,7,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,5,Smp,A,NA,1300,2,6,5.75,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,5,Smp,B,NA,1300,2,6,5.75,NA
L-Histidine_13C-0 15N-0,L-Histidine,Fate2,5,Smp,C,NA,1300,2,6,5.75,NA
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,0,Smp,A,0.03654379964177972,900,2,0.5,0,0.009033140020786057
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,0,Smp,C,0.19077607265594348,900,1.95,0.5,0,0.04836646305597999
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,12,Smp,A,0.12174534773539146,1930,2,12.5,3.5,0.030093826688885633
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,12,Smp,B,0.08294873259808525,1930,2,12.5,3.5,0.020503820715145366
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,12,Smp,C,0.05175139330209967,1930,2,12.5,3.5,0.012792254405701678
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,36,Smp,A,0.20207674406200887,1900,2,36,23.5,0.0499506767755411
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,36,Smp,B,0.13284660486917513,1900,2,36,23.5,0.032837909435595176
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,36,Smp,C,0.22440507109076926,1900,2,36,23.5,0.05546994150602363
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,4,Smp,A,0.15184122982365553,1200,2,4.5,4.25,0.03753312746267667
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,4,Smp,B,0.05325925213483115,1200,2,4.5,4.25,0.013164977004368465
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,4,Smp,C,0.06060978225150839,1200,2,4.5,4.25,0.014981930042142856
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,50,Smp,A,0.17832268086640105,900,2,50,14,0.044078989074429455
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,50,Smp,B,0.0977590911001589,900,2,50,14,0.024164743865411276
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,50,Smp,C,0.06297394014360168,900,2,50,14,0.015566318350963088
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,8,Smp,B,0.2991862131474695,1600,2,9,4.5,0.07395484274054583
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,8,Smp,C,0.23177642334186166,1600,2,9,4.5,0.057292041497796986
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,96,Smp,A,0.22503319412726558,800,1.9,98,48,0.058552847521759675
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,96,Smp,B,0.300271527450387,800,1.8,98,48,0.08247013107263296
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,96,Smp,C,0.35429411956345686,800,2,98,48,0.08757678243449235
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,0,Smp,A,0.12221849368517276,700,2,0.3,0,0.030210782059058906
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,0,Smp,B,0.13052598584936873,700,2,0.3,0,0.03226428335548596
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,0,Smp,C,0.16059880464995818,700,2,0.3,0,0.03969788319207433
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,12,Smp,A,0.1925703028476938,1900,2,13,7,0.04760081125991194
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,12,Smp,B,0.16064277504672037,1900,2,13,7,0.039708752087881986
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,12,Smp,C,0.240334563627479,1900,2,13,7,0.05940749966786445
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,24,Smp,A,0.12253640915550831,700,2,25,12,0.030289366524452913
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,24,Smp,C,0.0645368383655734,700,2,25,12,0.015952645952791538
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,48,Smp,A,0.04522924523673235,900,2,51,26,0.011180066365917082
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,48,Smp,B,0.04272522191210025,900,2,51,26,0.010561105187045687
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,48,Smp,C,0.13778616334493543,900,2,51,26,0.034058902430023436
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,5,Smp,A,0.07157481428676388,1300,2,6,5.75,0.017692339760830875
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,5,Smp,B,0.17433912330506757,1300,2,6,5.75,0.043094306759368636
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,5,Smp,C,0.06743725141917328,1300,2,6,5.75,0.01666958938746738
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,96,Smp,A,0.19704135433795344,1000,2,100,49,0.04870599557428425
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,96,Smp,B,0.08412109286376443,1000,2,100,49,0.02079361254135105
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,96,Smp,C,0.0770555066717026,1000,2,100,49,0.019047093842489263
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,0,Smp,B,NA,900,2,0.5,0,NA
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate1,8,Smp,A,NA,1600,2,9,4.5,NA
L-Isoleucine_13C-0 15N-0,L-Isoleucine,Fate2,24,Smp,B,NA,700,2,25,12,NA
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,0,Smp,A,0.5492560998099635,900,2,0.5,0,0.13576878445835885
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,0,Smp,B,0.3048162134429964,900,2,0.5,0,0.07534650374692947
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,0,Smp,C,0.725709641038222,900,1.95,0.5,0,0.18398538167805265
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,12,Smp,A,0.37733732266042014,1930,2,12.5,3.5,0.09327275499735373
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,12,Smp,B,0.1132184815039473,1930,2,12.5,3.5,0.027986099048022385
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,12,Smp,C,0.13834534137752835,1930,2,12.5,3.5,0.03419712378397331
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,36,Smp,A,0.23012774896170482,1900,2,36,23.5,0.05688451117334728
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,36,Smp,B,0.21603632398806139,1900,2,36,23.5,0.05340129880552894
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,36,Smp,C,0.7044218004197728,1900,2,36,23.5,0.1741236767730956
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,4,Smp,A,0.10490861664074734,1200,2,4.5,4.25,0.025932011252037535
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,4,Smp,B,0.1870058706119898,1200,2,4.5,4.25,0.046225357803675725
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,4,Smp,C,0.37946889162705977,1200,2,4.5,4.25,0.09379965042498747
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,50,Smp,A,0.48051516424674784,900,2,50,14,0.11877694173293944
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,50,Smp,B,0.19227710230363335,900,2,50,14,0.04752833599476078
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,50,Smp,C,0.32879083884968824,900,2,50,14,0.0812727114857916
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,8,Smp,A,0.18794475648564563,1600,2,9,4.5,0.04645743787316513
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,8,Smp,B,0.21400900648134763,1600,2,9,4.5,0.05290017294876939
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,8,Smp,C,0.44051347953621794,1600,2,9,4.5,0.10888905862829261
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,96,Smp,A,0.4944571415750063,800,1.9,98,48,0.1286560133004778
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,96,Smp,B,0.6008057556327271,800,1.8,98,48,0.1650124133877797
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,96,Smp,C,0.6981680574201721,800,2,98,48,0.17257783488683426
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,0,Smp,A,0.8312009523220538,700,2,0.3,0,0.2054617927346474
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,0,Smp,B,0.9805248215524498,700,2,0.3,0,0.24237266222347822
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,0,Smp,C,0.6501325510500379,700,2,0.3,0,0.16070409818555537
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,12,Smp,A,0.11002901870444025,1900,2,13,7,0.027197706370154902
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,12,Smp,B,0.15627721372106207,1900,2,13,7,0.0386296435356636
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,12,Smp,C,0.21074270366354725,1900,2,13,7,0.052092786442913375
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,24,Smp,A,0.12863596983796877,700,2,25,12,0.031797096597681374
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,24,Smp,B,0.176814845867767,700,2,25,12,0.04370627236723377
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,24,Smp,C,0.13844022838770548,700,2,25,12,0.03422057858772896
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,48,Smp,A,0.1175123724941708,900,2,51,26,0.02904749164892577
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,48,Smp,B,0.1550877779622172,900,2,51,26,0.03833563087522061
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,48,Smp,C,0.10956193569102757,900,2,51,26,0.027082249677012803
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,5,Smp,A,0.06560205251221012,1300,2,6,5.75,0.016215952686984846
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,5,Smp,B,0.399666148285869,1300,2,6,5.75,0.09879214297428966
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,5,Smp,C,0.15705571026854614,1300,2,6,5.75,0.03882207750224769
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,96,Smp,A,0.1074838338727599,1000,2,100,49,0.02656857061556128
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,96,Smp,B,0.13770650214973268,1000,2,100,49,0.034039211244718585
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,96,Smp,C,0.22150483649956249,1000,2,100,49,0.054753042184871856
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,0,Smp,A,0.05468241606741293,900,2,0.5,0,0.013516764152983578
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,0,Smp,B,0.005093793860771623,900,2,0.5,0,0.0012591179251312684
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,0,Smp,C,0.07299776848347805,900,1.95,0.5,0,0.018506743656959996
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,12,Smp,A,0.09858262666079369,1930,2,12.5,3.5,0.02436831087552606
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,12,Smp,B,0.0627931796790007,1930,2,12.5,3.5,0.015521636774253254
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,12,Smp,C,0.04066862102483634,1930,2,12.5,3.5,0.010052740869059213
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,36,Smp,A,0.20724721591806144,1900,2,36,23.5,0.05122874847873256
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,36,Smp,B,0.1546742128135958,1900,2,36,23.5,0.03823340308468337
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,36,Smp,C,0.27367713782276293,1900,2,36,23.5,0.0676493394412827
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,4,Smp,A,0.058991228819550705,1200,2,4.5,4.25,0.01458184521447534
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,4,Smp,B,0.1145067158571974,1200,2,4.5,4.25,0.02830453340368777
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,4,Smp,C,0.07205611531402484,1200,2,4.5,4.25,0.017811310957422756
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,50,Smp,A,0.1510053200693145,900,2,50,14,0.03732650171686696
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,50,Smp,B,0.06779643298998966,900,2,50,14,0.01675837428268558
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,50,Smp,C,0.1125429823302534,900,2,50,14,0.027819124658940906
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,96,Smp,A,0.11600394943548631,800,1.9,98,48,0.03018382061171201
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,96,Smp,B,0.19147327181775742,800,1.8,98,48,0.05258848868488007
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,96,Smp,C,0.17985635290895904,800,2,98,48,0.04445809235438923
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,8,Smp,A,0.050532179631201574,1600,2,9,4.5,0.012490881042437946
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,8,Smp,B,0.07454346882005819,1600,2,9,4.5,0.018426151579400786
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,8,Smp,C,0.12191700563609317,1600,2,9,4.5,0.03013625823316709
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,0,Smp,A,0.016513814344358568,700,2,0.3,0,0.0040819947217341805
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,0,Smp,B,0.021567645613589197,700,2,0.3,0,0.005331234427071068
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,0,Smp,C,0.008023061110768405,700,2,0.3,0,0.001983193732433806
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,12,Smp,A,0.05696180335862789,1900,2,13,7,0.014080198299541366
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,12,Smp,B,0.04147863029871436,1900,2,13,7,0.010252964361438209
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,12,Smp,C,0.04863560439393366,1900,2,13,7,0.012022072931455149
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,24,Smp,A,0.025659543331127216,700,2,25,12,0.006342696984210233
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,24,Smp,B,0.016465677632323244,700,2,25,12,0.004070095968341875
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,24,Smp,C,0.014350339848099771,700,2,25,12,0.0035472126725856223
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,48,Smp,A,0.04375245136790871,900,2,51,26,0.010815022612128793
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,48,Smp,B,0.010485872586679981,900,2,51,26,0.0025919678917928025
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,48,Smp,C,0.0697731959437214,900,2,51,26,0.01724700372800868
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,5,Smp,A,0.013243042907950874,1300,2,6,5.75,0.003273503632940017
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,5,Smp,B,0.04636651248821839,1300,2,6,5.75,0.011461183666921077
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,5,Smp,C,0.007250894034084204,1300,2,6,5.75,0.0017923243266384946
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,96,Smp,A,0.03237764534367404,1000,2,100,49,0.008003322227018307
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,96,Smp,B,0.01244200565241216,1000,2,100,49,0.003075497903867587
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,96,Smp,C,0.021955933044958964,1000,2,100,49,0.0054272139029399235
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Proline_13C-0 15N-0,L-Proline,Fate1,0,Smp,A,0.3362016859353756,900,2,0.5,0,0.08310457407407905
L-Proline_13C-0 15N-0,L-Proline,Fate1,0,Smp,B,0.3177691422818229,900,2,0.5,0,0.07854829505016954
